Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-04 00:00:00-05:00,1.5612144948372904,1.6032957497981581,1.5612144948372904,1.5948796272277832,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948799448933075,1.6327529855852285,1.556165099143982,1.556165099143982,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654229801682453,1.5654229801682453,1.4955680915951366,1.540174126625061,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317577447864816,1.615920254708217,1.5317577447864816,1.5948796272277832,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.5906719619982914,1.603296310798416,1.5780476131981669,1.5923552513122559,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915134610809587,1.5915134610809587,1.5570068359375,1.5570068359375,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696311374880405,1.5696311374880405,1.5199752324174307,1.535966157913208,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.531757788536328,1.5628978282015284,1.530916144149802,1.5620561838150024,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.5780473225995113,1.6159205225528095,1.5780473225995113,1.5990879535675049,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201287207621309,1.7042912517108129,1.6201287207621309,1.667259693145752,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259693145752,1.695874966510487,1.6613683416637104,1.667259693145752,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.667259380772479,1.7127072160228802,1.667259380772479,1.7059742212295532,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958750135516993,1.6958750135516993,1.6672597393932165,1.6832506656646729,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790421730190468,1.704290862324058,1.641168978534278,1.6453770399093628,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428519620399855,1.65042659952951,1.632752391878212,1.633594036102295,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335940627558816,1.6335940627558816,1.6133950826299917,1.6327524185180664,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.624336693696708,1.6479022588551366,1.620128631591797,1.6201286315917969,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117125309165194,1.6117125309165194,1.5822556112362458,1.5906718969345093,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780467614695735,1.6243360689284607,1.5738387009832084,1.6032954454421997,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243365756353365,1.7253316640853882,1.6243365756353365,1.7253316640853882,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169152568001802,1.7665711529979649,1.7169152568001802,1.7531051635742188,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505804300308228,1.7514220745317117,1.7303814435913063,1.7505804300308228,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497387594382323,1.901231221840762,1.7497387594382323,1.8305346965789795,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221183633228741,1.8515752748001453,1.805285957141043,1.8094940185546875,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263268827848433,1.8936568395351825,1.8263268827848433,1.8852405548095703,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936565534828476,1.9525703771354381,1.8936565534828476,1.923113465309143,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357380153267485,1.9719279256454818,1.8515754929212378,1.8566251993179321,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574666249901488,1.8574666249901488,1.7547884175410429,1.8094940185546875,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515755227556787,1.8852405001548724,1.7505804300308228,1.7505804300308228,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421638450158938,1.7674125312514504,1.6706256866455078,1.6706256866455078,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.670626413197136,1.742164602679318,1.670626413197136,1.7337483167648315,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463726038651528,1.8094945052096765,1.7463726038651528,1.7867705821990967,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867700248994962,1.8094939408224098,1.7758289693776748,1.7993943691253662,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.902072988609345,1.9062810504084022,1.721123602286331,1.7253316640853882,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219654543521756,1.809494571124806,1.7084994610836635,1.7884539365768433,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801905700676824,1.9946516401394787,1.8801905700676824,1.9744524955749512,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820270474391959,2.0443074461393134,1.9609864199269869,2.037574291229248,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375750164635487,2.0375750164635487,1.977819690113234,1.9862359762191772,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.986236137919523,1.986236137919523,1.948362927623158,1.9576208591461182,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576196708910534,2.045148583018485,1.9576196708910534,2.035890817642212,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358914615075734,2.0358914615075734,1.9475207166840611,1.956778645515442,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.953411787811231,2.0114839648896825,1.927321454555158,1.9719276428222656,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.977819276112382,1.9929685558265426,1.9449959437498823,1.956778645515442,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.956778645515442,1.9904436223650919,1.9517289391198123,1.956778645515442,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357377023804876,1.9559366852290143,1.898706153561232,1.9315296411514282,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315301726627592,1.960986930426467,1.8768243984677813,1.8936569690704346,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756232730472,1.914697289466858,1.8953399488031868,1.914697289466858,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944984840604717,1.895340128585761,1.8364262960337545,1.8852405548095703,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852407607003137,1.944154599686413,1.859992064293298,1.932371735572815,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306880146195153,1.9306880146195153,1.7968696115516032,1.8944981098175049,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020728216483416,1.9736109896436798,1.9020728216483416,1.9374210834503174,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374213471633288,1.9483624046860963,1.8768242269533058,1.895340085029602,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936569405638652,1.9483625534080304,1.8936569405638652,1.935738205909729,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239551788793365,1.9239551788793365,1.8339013118936913,1.8431590795516968,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305347902434213,1.8305347902434213,1.7589966169100644,1.7674129009246826,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.767412503171943,1.767412503171943,1.6748337209003477,1.7270145416259766,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270146648265279,1.7497385800149077,1.681566834449768,1.681566834449768,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622095709542721,1.6622095709542721,1.5452237335317796,1.5948796272277832,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075044178152211,1.6832506656646729,1.5915134915437648,1.6832506656646729,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790424589307635,1.7943450297255223,1.6689428851726265,1.7665714025497437,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.758996263710416,1.7665709017498878,1.6537931359702327,1.6613677740097046,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.660526479668555,1.660526479668555,1.5039843017595405,1.5788888931274414,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738394064828753,1.6075043870463364,1.4518036713471285,1.5570068359375,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654229497869572,1.6378026099405676,1.5654229497869572,1.5999295711517334,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.607504373225286,1.7127075369111389,1.596563154306676,1.667259693145752,1433600,0.0,0.0
